Round,anne.results...SampleIDs,Pred,True
117,TCGA-27-2524-01,cluster2,cluster2
117,TCGA-02-2486-01,cluster2,cluster3
117,TCGA-06-0219-01,cluster2,cluster5
117,TCGA-06-0882-01,cluster2,cluster5
118,TCGA-32-2632-01,cluster2,cluster3
118,TCGA-27-1834-01,cluster3,cluster3
118,TCGA-02-2486-01,cluster2,cluster3
118,TCGA-32-2638-01,cluster2,cluster1
118,TCGA-19-2620-01,cluster5,cluster5
119,TCGA-32-2632-01,cluster2,cluster3
119,TCGA-12-0618-01,cluster2,cluster2
119,TCGA-27-2524-01,cluster2,cluster2
119,TCGA-06-0132-01,cluster5,cluster5
119,TCGA-27-1834-01,cluster3,cluster3
120,TCGA-12-0619-01,cluster2,cluster2
120,TCGA-06-2564-01,cluster2,cluster1
120,TCGA-02-0047-01,cluster2,cluster5
120,TCGA-32-2638-01,cluster2,cluster1
120,TCGA-32-1980-01,cluster5,cluster5
121,TCGA-06-0646-01,cluster2,cluster2
121,TCGA-27-1834-01,cluster3,cluster3
121,TCGA-28-1747-01,cluster2,cluster3
121,TCGA-28-2514-01,cluster2,cluster5
121,TCGA-12-3650-01,cluster2,cluster1
122,TCGA-28-5213-01,cluster2,cluster1
122,TCGA-28-5220-01,cluster3,cluster5
122,TCGA-19-2629-01,cluster2,cluster3
122,TCGA-27-1831-01,cluster2,cluster1
122,TCGA-27-2528-01,cluster2,cluster1
123,TCGA-06-0644-01,cluster2,cluster2
123,TCGA-12-0618-01,cluster2,cluster2
123,TCGA-28-5204-01,cluster2,cluster5
123,TCGA-06-0187-01,cluster2,cluster4
123,TCGA-08-0386-01,cluster2,cluster3
124,TCGA-06-0646-01,cluster2,cluster2
124,TCGA-12-0618-01,cluster2,cluster2
124,TCGA-32-1980-01,cluster5,cluster5
124,TCGA-06-0882-01,cluster2,cluster5
124,TCGA-32-5222-01,cluster2,cluster2
125,TCGA-32-2632-01,cluster2,cluster3
125,TCGA-06-2567-01,cluster2,cluster3
125,TCGA-28-5204-01,cluster2,cluster5
125,TCGA-02-0047-01,cluster2,cluster5
125,TCGA-06-0129-01,cluster2,cluster3
126,TCGA-06-5411-01,cluster2,cluster5
126,TCGA-12-0618-01,cluster2,cluster2
126,TCGA-06-0211-01,cluster2,cluster2
126,TCGA-28-5213-01,cluster2,cluster1
126,TCGA-27-1837-01,cluster2,cluster1
127,TCGA-06-0646-01,cluster2,cluster2
127,TCGA-26-5132-01,cluster2,cluster3
127,TCGA-06-0644-01,cluster2,cluster2
127,TCGA-06-0211-01,cluster2,cluster2
127,TCGA-32-1980-01,cluster5,cluster5
128,TCGA-06-0132-01,cluster5,cluster5
128,TCGA-06-2559-01,cluster2,cluster1
128,TCGA-06-0747-01,cluster2,cluster4
128,TCGA-28-5204-01,cluster2,cluster5
128,TCGA-12-3652-01,cluster2,cluster1
129,TCGA-28-2514-01,cluster2,cluster5
129,TCGA-06-0749-01,cluster2,cluster5
129,TCGA-02-0047-01,cluster2,cluster5
129,TCGA-27-2524-01,cluster2,cluster2
129,TCGA-27-1837-01,cluster2,cluster1
130,TCGA-19-2624-01,cluster2,cluster1
130,TCGA-06-0686-01,cluster2,cluster2
130,TCGA-28-5213-01,cluster2,cluster1
130,TCGA-32-1980-01,cluster5,cluster5
130,TCGA-27-2519-01,cluster2,cluster3
131,TCGA-27-1830-01,cluster2,cluster2
131,TCGA-32-2632-01,cluster2,cluster3
131,TCGA-28-5213-01,cluster2,cluster1
131,TCGA-06-0219-01,cluster2,cluster5
131,TCGA-02-2486-01,cluster2,cluster3
132,TCGA-27-2524-01,cluster2,cluster2
132,TCGA-06-2559-01,cluster2,cluster1
132,TCGA-32-2615-01,cluster2,cluster4
132,TCGA-06-2567-01,cluster2,cluster3
132,TCGA-02-0047-01,cluster2,cluster5
133,TCGA-41-2572-01,cluster2,cluster1
133,TCGA-06-2567-01,cluster2,cluster3
133,TCGA-06-5415-01,cluster2,cluster5
133,TCGA-26-1442-01,cluster2,cluster5
133,TCGA-27-1837-01,cluster2,cluster1
134,TCGA-06-0750-01,cluster2,cluster4
134,TCGA-06-0138-01,cluster2,cluster1
134,TCGA-06-0686-01,cluster2,cluster2
134,TCGA-14-1829-01,cluster2,cluster1
134,TCGA-06-0749-01,cluster2,cluster5
135,TCGA-06-0750-01,cluster2,cluster4
135,TCGA-06-0219-01,cluster2,cluster5
135,TCGA-27-1831-01,cluster2,cluster1
135,TCGA-06-0882-01,cluster2,cluster5
135,TCGA-06-0129-01,cluster2,cluster3
136,TCGA-06-2565-01,cluster2,cluster1
136,TCGA-06-0138-01,cluster2,cluster1
136,TCGA-06-0130-01,cluster2,cluster2
136,TCGA-06-5411-01,cluster5,cluster5
136,TCGA-06-0646-01,cluster2,cluster2
137,TCGA-06-2559-01,cluster2,cluster1
137,TCGA-06-0187-01,cluster2,cluster4
137,TCGA-06-2557-01,cluster2,cluster3
137,TCGA-28-5213-01,cluster2,cluster1
137,TCGA-41-3915-01,cluster2,cluster2
138,TCGA-28-1753-01,cluster2,cluster1
138,TCGA-06-5859-01,cluster3,cluster3
138,TCGA-19-2620-01,cluster2,cluster5
138,TCGA-02-0047-01,cluster2,cluster5
138,TCGA-06-0190-01,cluster2,cluster2
139,TCGA-32-2615-01,cluster2,cluster4
139,TCGA-12-0821-01,cluster2,cluster4
139,TCGA-27-1837-01,cluster2,cluster1
139,TCGA-41-3915-01,cluster2,cluster2
139,TCGA-32-1970-01,cluster2,cluster3
140,TCGA-15-1444-01,cluster2,cluster3
140,TCGA-28-5218-01,cluster2,cluster1
140,TCGA-06-0646-01,cluster2,cluster2
140,TCGA-14-1829-01,cluster2,cluster1
140,TCGA-32-5222-01,cluster2,cluster2
141,TCGA-19-2629-01,cluster2,cluster3
141,TCGA-14-0787-01,cluster2,cluster4
141,TCGA-28-5220-01,cluster3,cluster5
141,TCGA-06-0219-01,cluster2,cluster5
141,TCGA-06-5411-01,cluster5,cluster5
142,TCGA-06-5411-01,cluster5,cluster5
142,TCGA-12-0619-01,cluster2,cluster2
142,TCGA-26-5134-01,cluster2,cluster2
142,TCGA-26-1442-01,cluster5,cluster5
142,TCGA-06-0129-01,cluster2,cluster3
143,TCGA-14-1829-01,cluster2,cluster1
143,TCGA-06-0156-01,cluster2,cluster2
143,TCGA-06-0190-01,cluster2,cluster2
143,TCGA-32-2632-01,cluster2,cluster3
143,TCGA-06-0750-01,cluster2,cluster4
144,TCGA-19-2624-01,cluster2,cluster1
144,TCGA-06-2565-01,cluster1,cluster1
144,TCGA-06-2564-01,cluster2,cluster1
144,TCGA-28-5208-01,cluster2,cluster1
144,TCGA-27-1831-01,cluster2,cluster1
145,TCGA-06-0750-01,cluster2,cluster4
145,TCGA-06-0219-01,cluster2,cluster5
145,TCGA-19-2629-01,cluster2,cluster3
145,TCGA-32-1980-01,cluster5,cluster5
145,TCGA-06-2557-01,cluster2,cluster3
146,TCGA-14-1829-01,cluster2,cluster1
146,TCGA-06-0646-01,cluster2,cluster2
146,TCGA-41-2571-01,cluster2,cluster2
146,TCGA-32-2615-01,cluster2,cluster4
146,TCGA-06-0130-01,cluster2,cluster2
147,TCGA-02-0047-01,cluster2,cluster5
147,TCGA-06-2557-01,cluster2,cluster3
147,TCGA-28-5204-01,cluster2,cluster5
147,TCGA-06-0132-01,cluster2,cluster5
147,TCGA-06-0190-01,cluster2,cluster2
148,TCGA-06-0190-01,cluster2,cluster2
148,TCGA-06-2559-01,cluster2,cluster1
148,TCGA-28-5220-01,cluster3,cluster5
148,TCGA-06-0747-01,cluster2,cluster4
148,TCGA-12-0619-01,cluster2,cluster2
149,TCGA-26-1442-01,cluster2,cluster5
149,TCGA-06-0138-01,cluster2,cluster1
149,TCGA-02-0047-01,cluster2,cluster5
149,TCGA-14-0787-01,cluster2,cluster4
149,TCGA-27-1830-01,cluster2,cluster2
150,TCGA-26-5132-01,cluster2,cluster3
150,TCGA-27-2524-01,cluster2,cluster2
150,TCGA-06-0644-01,cluster2,cluster2
150,TCGA-19-1787-01,cluster3,cluster3
150,TCGA-28-5208-01,cluster2,cluster1
151,TCGA-41-2572-01,cluster2,cluster1
151,TCGA-41-2571-01,cluster2,cluster2
151,TCGA-27-2528-01,cluster2,cluster1
151,TCGA-27-1834-01,cluster3,cluster3
151,TCGA-32-2638-01,cluster2,cluster1
152,TCGA-27-1834-01,cluster3,cluster3
152,TCGA-12-3652-01,cluster2,cluster1
152,TCGA-06-0750-01,cluster2,cluster4
152,TCGA-26-1442-01,cluster2,cluster5
152,TCGA-27-2523-01,cluster2,cluster1
153,TCGA-14-0787-01,cluster2,cluster4
153,TCGA-27-1831-01,cluster2,cluster1
153,TCGA-06-2559-01,cluster2,cluster1
153,TCGA-26-5132-01,cluster2,cluster3
153,TCGA-06-0129-01,cluster2,cluster3
154,TCGA-19-2629-01,cluster2,cluster3
154,TCGA-14-0787-01,cluster2,cluster4
154,TCGA-26-1442-01,cluster2,cluster5
154,TCGA-06-2557-01,cluster2,cluster3
154,TCGA-06-0130-01,cluster2,cluster2
155,TCGA-28-1747-01,cluster2,cluster3
155,TCGA-28-5208-01,cluster2,cluster1
155,TCGA-06-0882-01,cluster2,cluster5
155,TCGA-27-2528-01,cluster2,cluster1
155,TCGA-02-2486-01,cluster2,cluster3
156,TCGA-12-3650-01,cluster2,cluster1
156,TCGA-06-0130-01,cluster2,cluster2
156,TCGA-15-1444-01,cluster3,cluster3
156,TCGA-06-2567-01,cluster2,cluster3
156,TCGA-27-1830-01,cluster2,cluster2
157,TCGA-06-5859-01,cluster3,cluster3
157,TCGA-19-2624-01,cluster2,cluster1
157,TCGA-06-0644-01,cluster2,cluster2
157,TCGA-19-2620-01,cluster5,cluster5
157,TCGA-27-1830-01,cluster2,cluster2
158,TCGA-06-0132-01,cluster2,cluster5
158,TCGA-06-0219-01,cluster5,cluster5
158,TCGA-26-5134-01,cluster2,cluster2
158,TCGA-28-5218-01,cluster2,cluster1
158,TCGA-16-0846-01,cluster5,cluster3
159,TCGA-15-1444-01,cluster2,cluster3
159,TCGA-12-3650-01,cluster2,cluster1
159,TCGA-27-1830-01,cluster2,cluster2
159,TCGA-28-5204-01,cluster2,cluster5
159,TCGA-14-0787-01,cluster2,cluster4
160,TCGA-06-0878-01,cluster2,cluster4
160,TCGA-19-1787-01,cluster3,cluster3
160,TCGA-19-2620-01,cluster2,cluster5
160,TCGA-12-0619-01,cluster2,cluster2
160,TCGA-12-0821-01,cluster2,cluster4
161,TCGA-41-2571-01,cluster2,cluster2
161,TCGA-41-3915-01,cluster2,cluster2
161,TCGA-27-1834-01,cluster3,cluster3
161,TCGA-28-5220-01,cluster3,cluster5
161,TCGA-06-5859-01,cluster3,cluster3
162,TCGA-27-1830-01,cluster2,cluster2
162,TCGA-19-2624-01,cluster2,cluster1
162,TCGA-12-0618-01,cluster2,cluster2
162,TCGA-06-0129-01,cluster2,cluster3
162,TCGA-27-2528-01,cluster2,cluster1
163,TCGA-06-0132-01,cluster5,cluster5
163,TCGA-15-1444-01,cluster2,cluster3
163,TCGA-14-1829-01,cluster2,cluster1
163,TCGA-12-3652-01,cluster2,cluster1
163,TCGA-28-5218-01,cluster2,cluster1
164,TCGA-06-0156-01,cluster2,cluster2
164,TCGA-06-5411-01,cluster5,cluster5
164,TCGA-32-2634-01,cluster2,cluster3
164,TCGA-02-0047-01,cluster2,cluster5
164,TCGA-06-0644-01,cluster2,cluster2
165,TCGA-27-2519-01,cluster2,cluster3
165,TCGA-06-0750-01,cluster2,cluster4
165,TCGA-32-2615-01,cluster2,cluster4
165,TCGA-28-5208-01,cluster2,cluster1
165,TCGA-06-5415-01,cluster2,cluster5
166,TCGA-28-5218-01,cluster2,cluster1
166,TCGA-14-0787-01,cluster2,cluster4
166,TCGA-27-2528-01,cluster2,cluster1
166,TCGA-06-5411-01,cluster5,cluster5
166,TCGA-41-2572-01,cluster2,cluster1
167,TCGA-06-0211-01,cluster2,cluster2
167,TCGA-06-0747-01,cluster2,cluster4
167,TCGA-06-0129-01,cluster2,cluster3
167,TCGA-26-5134-01,cluster2,cluster2
167,TCGA-06-5859-01,cluster3,cluster3
168,TCGA-32-2615-01,cluster2,cluster4
168,TCGA-26-5134-01,cluster2,cluster2
168,TCGA-02-0047-01,cluster2,cluster5
168,TCGA-28-2514-01,cluster2,cluster5
168,TCGA-06-2567-01,cluster2,cluster3
169,TCGA-06-0878-01,cluster2,cluster4
169,TCGA-12-0618-01,cluster2,cluster2
169,TCGA-41-2571-01,cluster2,cluster2
169,TCGA-06-2559-01,cluster2,cluster1
169,TCGA-06-0686-01,cluster2,cluster2
170,TCGA-06-5859-01,cluster3,cluster3
170,TCGA-14-1829-01,cluster2,cluster1
170,TCGA-41-3915-01,cluster2,cluster2
170,TCGA-08-0386-01,cluster2,cluster3
170,TCGA-06-0646-01,cluster2,cluster2
171,TCGA-19-1787-01,cluster3,cluster3
171,TCGA-12-0821-01,cluster2,cluster4
171,TCGA-26-1442-01,cluster2,cluster5
171,TCGA-14-1825-01,cluster2,cluster2
171,TCGA-06-0187-01,cluster2,cluster4
172,TCGA-32-2638-01,cluster2,cluster1
172,TCGA-32-5222-01,cluster2,cluster2
172,TCGA-19-2624-01,cluster2,cluster1
172,TCGA-06-0219-01,cluster2,cluster5
172,TCGA-06-2564-01,cluster2,cluster1
173,TCGA-06-0211-01,cluster2,cluster2
173,TCGA-02-2486-01,cluster2,cluster3
173,TCGA-28-5218-01,cluster2,cluster1
173,TCGA-27-2524-01,cluster2,cluster2
173,TCGA-06-0644-01,cluster2,cluster2
174,TCGA-32-2634-01,cluster2,cluster3
174,TCGA-41-3915-01,cluster2,cluster2
174,TCGA-06-0750-01,cluster2,cluster4
174,TCGA-06-5859-01,cluster3,cluster3
174,TCGA-26-1442-01,cluster2,cluster5
175,TCGA-06-2557-01,cluster2,cluster3
175,TCGA-06-5415-01,cluster5,cluster5
175,TCGA-16-0846-01,cluster3,cluster3
175,TCGA-06-0156-01,cluster2,cluster2
175,TCGA-06-0219-01,cluster5,cluster5
176,TCGA-06-0878-01,cluster2,cluster4
176,TCGA-06-0156-01,cluster2,cluster2
176,TCGA-06-0219-01,cluster2,cluster5
176,TCGA-28-5204-01,cluster2,cluster5
176,TCGA-06-0646-01,cluster2,cluster2
177,TCGA-19-2629-01,cluster2,cluster3
177,TCGA-15-1444-01,cluster3,cluster3
177,TCGA-27-2523-01,cluster2,cluster1
177,TCGA-32-2634-01,cluster2,cluster3
177,TCGA-26-1442-01,cluster2,cluster5
178,TCGA-12-0821-01,cluster2,cluster4
178,TCGA-06-0747-01,cluster2,cluster4
178,TCGA-26-5132-01,cluster2,cluster3
178,TCGA-28-5207-01,cluster2,cluster1
178,TCGA-06-0130-01,cluster2,cluster2
179,TCGA-28-5213-01,cluster2,cluster1
179,TCGA-14-1829-01,cluster2,cluster1
179,TCGA-26-1442-01,cluster2,cluster5
179,TCGA-28-5207-01,cluster2,cluster1
179,TCGA-06-0750-01,cluster2,cluster4
180,TCGA-06-2564-01,cluster2,cluster1
180,TCGA-28-5207-01,cluster2,cluster1
180,TCGA-32-2638-01,cluster2,cluster1
180,TCGA-06-0644-01,cluster2,cluster2
180,TCGA-12-3650-01,cluster2,cluster1
181,TCGA-06-2559-01,cluster2,cluster1
181,TCGA-06-2564-01,cluster2,cluster1
181,TCGA-06-0156-01,cluster2,cluster2
181,TCGA-32-1980-01,cluster5,cluster5
181,TCGA-32-1970-01,cluster2,cluster3
182,TCGA-12-0619-01,cluster2,cluster2
182,TCGA-06-0749-01,cluster5,cluster5
182,TCGA-28-1747-01,cluster2,cluster3
182,TCGA-26-1442-01,cluster2,cluster5
182,TCGA-27-2528-01,cluster2,cluster1
183,TCGA-06-0187-01,cluster2,cluster4
183,TCGA-32-2634-01,cluster2,cluster3
183,TCGA-19-2620-01,cluster2,cluster5
183,TCGA-06-2559-01,cluster2,cluster1
183,TCGA-02-0047-01,cluster2,cluster5
184,TCGA-02-2486-01,cluster2,cluster3
184,TCGA-14-1829-01,cluster2,cluster1
184,TCGA-06-0219-01,cluster2,cluster5
184,TCGA-19-1787-01,cluster3,cluster3
184,TCGA-32-1970-01,cluster2,cluster3
185,TCGA-06-2559-01,cluster2,cluster1
185,TCGA-27-2523-01,cluster2,cluster1
185,TCGA-02-2486-01,cluster2,cluster3
185,TCGA-06-0750-01,cluster2,cluster4
185,TCGA-06-0132-01,cluster5,cluster5
186,TCGA-06-2557-01,cluster2,cluster3
186,TCGA-06-0219-01,cluster2,cluster5
186,TCGA-28-5213-01,cluster2,cluster1
186,TCGA-06-2564-01,cluster2,cluster1
186,TCGA-41-2572-01,cluster2,cluster1
187,TCGA-41-3915-01,cluster2,cluster2
187,TCGA-32-2615-01,cluster2,cluster4
187,TCGA-06-0130-01,cluster2,cluster2
187,TCGA-06-0749-01,cluster2,cluster5
187,TCGA-27-2528-01,cluster2,cluster1
188,TCGA-12-0619-01,cluster2,cluster2
188,TCGA-28-5204-01,cluster2,cluster5
188,TCGA-41-3915-01,cluster2,cluster2
188,TCGA-12-0821-01,cluster2,cluster4
188,TCGA-06-0187-01,cluster2,cluster4
189,TCGA-19-1787-01,cluster3,cluster3
189,TCGA-32-2634-01,cluster2,cluster3
189,TCGA-06-5415-01,cluster2,cluster5
189,TCGA-06-0190-01,cluster2,cluster2
189,TCGA-32-2638-01,cluster2,cluster1
190,TCGA-32-1980-01,cluster5,cluster5
190,TCGA-02-2486-01,cluster2,cluster3
190,TCGA-27-2524-01,cluster2,cluster2
190,TCGA-06-0190-01,cluster2,cluster2
190,TCGA-19-2624-01,cluster2,cluster1
191,TCGA-06-0686-01,cluster2,cluster2
191,TCGA-14-1829-01,cluster2,cluster1
191,TCGA-27-2524-01,cluster2,cluster2
191,TCGA-27-1834-01,cluster3,cluster3
191,TCGA-14-0787-01,cluster2,cluster4
192,TCGA-14-1825-01,cluster2,cluster2
192,TCGA-12-3652-01,cluster2,cluster1
192,TCGA-06-0747-01,cluster2,cluster4
192,TCGA-06-0130-01,cluster2,cluster2
192,TCGA-06-5859-01,cluster3,cluster3
193,TCGA-06-2564-01,cluster2,cluster1
193,TCGA-12-0618-01,cluster2,cluster2
193,TCGA-32-2615-01,cluster2,cluster4
193,TCGA-06-5411-01,cluster5,cluster5
193,TCGA-28-5204-01,cluster2,cluster5
194,TCGA-41-2572-01,cluster2,cluster1
194,TCGA-06-0187-01,cluster2,cluster4
194,TCGA-27-2523-01,cluster2,cluster1
194,TCGA-32-2615-01,cluster2,cluster4
194,TCGA-28-2514-01,cluster2,cluster5
195,TCGA-06-0187-01,cluster2,cluster4
195,TCGA-06-0644-01,cluster2,cluster2
195,TCGA-06-0878-01,cluster2,cluster4
195,TCGA-06-2567-01,cluster2,cluster3
195,TCGA-15-1444-01,cluster2,cluster3
196,TCGA-06-0156-01,cluster2,cluster2
196,TCGA-32-5222-01,cluster2,cluster2
196,TCGA-06-2559-01,cluster2,cluster1
196,TCGA-06-2567-01,cluster2,cluster3
196,TCGA-06-0187-01,cluster2,cluster4
197,TCGA-06-0132-01,cluster5,cluster5
197,TCGA-06-0747-01,cluster2,cluster4
197,TCGA-06-0129-01,cluster2,cluster3
197,TCGA-06-0686-01,cluster2,cluster2
197,TCGA-27-1837-01,cluster2,cluster1
198,TCGA-28-5204-01,cluster2,cluster5
198,TCGA-28-5220-01,cluster3,cluster5
198,TCGA-26-1442-01,cluster2,cluster5
198,TCGA-06-2559-01,cluster2,cluster1
198,TCGA-32-2638-01,cluster2,cluster1
199,TCGA-26-5134-01,cluster2,cluster2
199,TCGA-15-1444-01,cluster2,cluster3
199,TCGA-12-3652-01,cluster2,cluster1
199,TCGA-28-5218-01,cluster2,cluster1
199,TCGA-06-2559-01,cluster2,cluster1
200,TCGA-06-0686-01,cluster2,cluster2
200,TCGA-16-0846-01,cluster3,cluster3
200,TCGA-19-2620-01,cluster2,cluster5
200,TCGA-27-1831-01,cluster2,cluster1
200,TCGA-19-1787-01,cluster3,cluster3
201,TCGA-14-1829-01,cluster2,cluster1
201,TCGA-41-2572-01,cluster2,cluster1
201,TCGA-26-5134-01,cluster2,cluster2
201,TCGA-26-5132-01,cluster2,cluster3
201,TCGA-06-2564-01,cluster2,cluster1
202,TCGA-06-0156-01,cluster2,cluster2
202,TCGA-06-0747-01,cluster2,cluster4
202,TCGA-41-2572-01,cluster2,cluster1
202,TCGA-27-2528-01,cluster2,cluster1
202,TCGA-28-5213-01,cluster2,cluster1
203,TCGA-28-5208-01,cluster2,cluster1
203,TCGA-06-0686-01,cluster2,cluster2
203,TCGA-15-1444-01,cluster3,cluster3
203,TCGA-28-1747-01,cluster2,cluster3
203,TCGA-08-0386-01,cluster2,cluster3
204,TCGA-06-0130-01,cluster2,cluster2
204,TCGA-12-0821-01,cluster2,cluster4
204,TCGA-27-2528-01,cluster2,cluster1
204,TCGA-06-0211-01,cluster2,cluster2
204,TCGA-14-1829-01,cluster2,cluster1
205,TCGA-06-0130-01,cluster2,cluster2
205,TCGA-32-1970-01,cluster2,cluster3
205,TCGA-28-5208-01,cluster2,cluster1
205,TCGA-06-0129-01,cluster3,cluster3
205,TCGA-02-2486-01,cluster2,cluster3
206,TCGA-06-5859-01,cluster3,cluster3
206,TCGA-28-5220-01,cluster3,cluster5
206,TCGA-28-5208-01,cluster2,cluster1
206,TCGA-12-3650-01,cluster2,cluster1
206,TCGA-06-0156-01,cluster2,cluster2
207,TCGA-27-1830-01,cluster2,cluster2
207,TCGA-06-0750-01,cluster2,cluster4
207,TCGA-14-1825-01,cluster2,cluster2
207,TCGA-06-0878-01,cluster2,cluster4
207,TCGA-15-1444-01,cluster3,cluster3
208,TCGA-28-5218-01,cluster2,cluster1
208,TCGA-06-0211-01,cluster2,cluster2
208,TCGA-27-2528-01,cluster2,cluster1
208,TCGA-06-2557-01,cluster2,cluster3
208,TCGA-06-0130-01,cluster2,cluster2
209,TCGA-32-2615-01,cluster2,cluster4
209,TCGA-06-0219-01,cluster2,cluster5
209,TCGA-06-0882-01,cluster2,cluster5
209,TCGA-12-0618-01,cluster2,cluster2
209,TCGA-41-2572-01,cluster2,cluster1
210,TCGA-06-0882-01,cluster2,cluster5
210,TCGA-06-5415-01,cluster2,cluster5
210,TCGA-27-2519-01,cluster2,cluster3
210,TCGA-27-1834-01,cluster3,cluster3
210,TCGA-27-2524-01,cluster2,cluster2
211,TCGA-06-2557-01,cluster2,cluster3
211,TCGA-41-2572-01,cluster2,cluster1
211,TCGA-06-0138-01,cluster2,cluster1
211,TCGA-28-5207-01,cluster2,cluster1
211,TCGA-27-1830-01,cluster2,cluster2
212,TCGA-06-0749-01,cluster2,cluster5
212,TCGA-06-0750-01,cluster2,cluster4
212,TCGA-08-0386-01,cluster2,cluster3
212,TCGA-06-0878-01,cluster2,cluster4
212,TCGA-27-1837-01,cluster2,cluster1
213,TCGA-32-2634-01,cluster2,cluster3
213,TCGA-32-1980-01,cluster5,cluster5
213,TCGA-08-0386-01,cluster2,cluster3
213,TCGA-06-0644-01,cluster2,cluster2
213,TCGA-12-3652-01,cluster2,cluster1
214,TCGA-06-2557-01,cluster2,cluster3
214,TCGA-06-0646-01,cluster2,cluster2
214,TCGA-06-0211-01,cluster2,cluster2
214,TCGA-28-1747-01,cluster2,cluster3
214,TCGA-06-5411-01,cluster2,cluster5
215,TCGA-16-0846-01,cluster5,cluster3
215,TCGA-06-0646-01,cluster2,cluster2
215,TCGA-06-0190-01,cluster2,cluster2
215,TCGA-32-2615-01,cluster2,cluster4
215,TCGA-02-0047-01,cluster2,cluster5
216,TCGA-32-2634-01,cluster2,cluster3
216,TCGA-14-1829-01,cluster2,cluster1
216,TCGA-06-0156-01,cluster2,cluster2
216,TCGA-19-2620-01,cluster2,cluster5
216,TCGA-27-2528-01,cluster2,cluster1
217,TCGA-19-1787-01,cluster3,cluster3
217,TCGA-12-3652-01,cluster2,cluster1
217,TCGA-06-0219-01,cluster2,cluster5
217,TCGA-06-2564-01,cluster2,cluster1
217,TCGA-06-0747-01,cluster2,cluster4
218,TCGA-14-1829-01,cluster2,cluster1
218,TCGA-06-0219-01,cluster2,cluster5
218,TCGA-28-5204-01,cluster2,cluster5
218,TCGA-06-5859-01,cluster3,cluster3
218,TCGA-06-0878-01,cluster2,cluster4
219,TCGA-32-1980-01,cluster5,cluster5
219,TCGA-26-5132-01,cluster2,cluster3
219,TCGA-19-2624-01,cluster2,cluster1
219,TCGA-27-1831-01,cluster2,cluster1
219,TCGA-06-2557-01,cluster2,cluster3
220,TCGA-26-5132-01,cluster2,cluster3
220,TCGA-06-0129-01,cluster2,cluster3
220,TCGA-32-2638-01,cluster2,cluster1
220,TCGA-06-0878-01,cluster2,cluster4
220,TCGA-06-0882-01,cluster2,cluster5
221,TCGA-26-1442-01,cluster2,cluster5
221,TCGA-28-5204-01,cluster2,cluster5
221,TCGA-27-1830-01,cluster2,cluster2
221,TCGA-12-0618-01,cluster2,cluster2
221,TCGA-41-2572-01,cluster2,cluster1
222,TCGA-14-0787-01,cluster2,cluster4
222,TCGA-14-1825-01,cluster2,cluster2
222,TCGA-27-2524-01,cluster2,cluster2
222,TCGA-06-0129-01,cluster2,cluster3
222,TCGA-32-5222-01,cluster2,cluster2
223,TCGA-32-2634-01,cluster2,cluster3
223,TCGA-14-1825-01,cluster2,cluster2
223,TCGA-06-0190-01,cluster2,cluster2
223,TCGA-02-0047-01,cluster2,cluster5
223,TCGA-06-0749-01,cluster5,cluster5
224,TCGA-27-2519-01,cluster2,cluster3
224,TCGA-26-5132-01,cluster2,cluster3
224,TCGA-16-0846-01,cluster2,cluster3
224,TCGA-06-5411-01,cluster5,cluster5
224,TCGA-32-2638-01,cluster2,cluster1
225,TCGA-06-0878-01,cluster2,cluster4
225,TCGA-28-5218-01,cluster2,cluster1
225,TCGA-06-0211-01,cluster2,cluster2
225,TCGA-28-5208-01,cluster2,cluster1
225,TCGA-06-0747-01,cluster2,cluster4
226,TCGA-12-3650-01,cluster2,cluster1
226,TCGA-28-1753-01,cluster2,cluster1
226,TCGA-12-0619-01,cluster2,cluster2
226,TCGA-06-0882-01,cluster2,cluster5
226,TCGA-06-0747-01,cluster2,cluster4
227,TCGA-06-0219-01,cluster5,cluster5
227,TCGA-41-2572-01,cluster2,cluster1
227,TCGA-06-0882-01,cluster2,cluster5
227,TCGA-06-5859-01,cluster3,cluster3
227,TCGA-06-2557-01,cluster2,cluster3
228,TCGA-32-2638-01,cluster2,cluster1
228,TCGA-41-2571-01,cluster2,cluster2
228,TCGA-06-2564-01,cluster2,cluster1
228,TCGA-12-3652-01,cluster2,cluster1
228,TCGA-06-0129-01,cluster2,cluster3
229,TCGA-27-1831-01,cluster2,cluster1
229,TCGA-06-5859-01,cluster3,cluster3
229,TCGA-06-2564-01,cluster2,cluster1
229,TCGA-19-2629-01,cluster2,cluster3
229,TCGA-28-5207-01,cluster2,cluster1
230,TCGA-32-2615-01,cluster2,cluster4
230,TCGA-06-0749-01,cluster2,cluster5
230,TCGA-41-2572-01,cluster2,cluster1
230,TCGA-27-2519-01,cluster2,cluster3
230,TCGA-06-5411-01,cluster5,cluster5
231,TCGA-27-2528-01,cluster2,cluster1
231,TCGA-14-0787-01,cluster2,cluster4
231,TCGA-06-0211-01,cluster2,cluster2
231,TCGA-06-0747-01,cluster2,cluster4
231,TCGA-06-0882-01,cluster5,cluster5
232,TCGA-02-0047-01,cluster2,cluster5
232,TCGA-26-5134-01,cluster2,cluster2
232,TCGA-14-0787-01,cluster2,cluster4
232,TCGA-32-1980-01,cluster5,cluster5
232,TCGA-27-1830-01,cluster2,cluster2
233,TCGA-28-5204-01,cluster2,cluster5
233,TCGA-28-2514-01,cluster2,cluster5
233,TCGA-06-2557-01,cluster2,cluster3
